,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
152,https://www.sueddeutsche.de/politik/eu-strategie-gegen-missbrauch-1.4977874,https://www.sueddeutsche.de/politik/eu-strategie-gegen-missbrauch-1.4977874!amp,EU - Strategie gegen Missbrauch - Politik,20200724T193000Z,https://www.sueddeutsche.de/assets/png/sz-ecb090256670a577bd629a9718686332.png,sueddeutsche.de,German,Germany
153,https://www.dailysabah.com/world/europe/germany-plans-to-toughen-child-sex-abuse-laws,https://www.dailysabah.com/world/europe/germany-plans-to-toughen-child-sex-abuse-laws/amp,Germany plans to toughen child sex abuse laws,20200701T163000Z,https://idsb.tmgrup.com.tr/ly/uploads/images/2020/07/01/thumbs/1200x600/44013.jpg,dailysabah.com,English,Turkey
154,https://www.theage.com.au/national/queensland/brisbane-man-21-charged-with-child-abuse-offences-20200717-p55cwj.html,https://amp.theage.com.au/national/queensland/brisbane-man-21-charged-with-child-abuse-offences-20200717-p55cwj.html,"Brisbane man , 21 , charged with child abuse offences",20200717T000000Z,https://static.ffx.io/images/$zoom_0.2627%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_189/t_crop_custom/q_86%2Cf_auto/931d8d7db6d72fe0ba68a957294defe832dbf8e0,theage.com.au,English,Australia
155,https://abcnews.go.com/International/wireStory/germany-plans-toughen-child-abuse-laws-71550569,https://abcnews.go.com/amp/International/wireStory/germany-plans-toughen-child-abuse-laws-71550569,Germany plans to toughen child abuse laws,20200701T153000Z,https://s.abcnews.com/images/International/WireAP_0f6d0bde3bbd4c51b70a8378c0dfa167_16x9_992.jpg,abcnews.go.com,English,United States
156,https://www.chron.com/news/article/Germany-plans-to-toughen-child-abuse-laws-15378902.php,https://www.chron.com/news/amp/Germany-plans-to-toughen-child-abuse-laws-15378902.php,Germany plans to toughen child abuse laws,20200701T114500Z,https://www.chron.com/img/pages/article/opengraph_default.jpg,chron.com,English,United States
157,https://www.sfgate.com/news/article/Germany-plans-to-toughen-child-abuse-laws-15378902.php,https://www.sfgate.com/news/amp/Germany-plans-to-toughen-child-abuse-laws-15378902.php,Germany plans to toughen child abuse laws,20200701T114500Z,https://www.sfgate.com/img/pages/article/opengraph_default.png,sfgate.com,English,United States
158,https://www.thestar.com/news/world/europe/2020/07/01/germany-plans-to-toughen-child-abuse-laws.html,https://www.thestar.com/amp/news/world/europe/2020/07/01/germany-plans-to-toughen-child-abuse-laws.html,Germany plans to toughen child abuse laws,20200701T114500Z,https://www.thestar.com/assets/img/thestar-ribbon.png,thestar.com,English,Canada
159,https://www.pressandjournal.co.uk/news/scotland/2297306/online-abuse-inquiries-have-helped-protect-180-children-police-say/,https://www.pressandjournal.co.uk/news/scotland/2297306/online-abuse-inquiries-have-helped-protect-180-children-police-say/amp/,"Online abuse inquiries have helped protect 180 children , police say",20200629T164500Z,https://wpcluster.dctdigital.com/pressandjournal/wp-content/uploads/sites/54/2020/06/2.53539269-scaled.jpg,pressandjournal.co.uk,English,United Kingdom
160,https://apnews.com/b38fff581e09e7f2faa13185f2b39c30,,Germany plans to toughen child abuse laws,20200701T143000Z,https://storage.googleapis.com/afs-prod/media/0f6d0bde3bbd4c51b70a8378c0dfa167/3000.jpeg,apnews.com,English,United States
161,https://www.dailymail.co.uk/news/article-8614337/Man-36-accused-sexually-assaulting-13-year-old-girl-grooming-social-media.html,https://www.dailymail.co.uk/news/article-8614337/amp/Man-36-accused-sexually-assaulting-13-year-old-girl-grooming-social-media.html,"Man , 36 , is accused of sexually assaulting a 13 - year - old girl",20200811T043000Z,https://i.dailymail.co.uk/1s/2020/08/11/05/31804786-0-image-a-14_1597118561180.jpg,dailymail.co.uk,English,United Kingdom
162,https://www.edp24.co.uk/news/crime/norfolk-chief-constable-fears-hidden-lockdown-child-abuse-still-to-be-revealed-1-6760741,,Norfolk chief constable fears  hidden  lockdown child abuse,20200724T054500Z,https://www.edp24.co.uk/polopoly_fs/1.6760743!/image/image.jpg,edp24.co.uk,English,United Kingdom
163,https://mobilesyrup.com/2020/06/11/google-microsoft-other-tech-giants-pledge-combat-online-child-sexual-abuse/,,"Google , Microsoft and other tech giants pledge to combat online child sexual abuse",20200611T214500Z,https://cdn.mobilesyrup.com/wp-content/uploads/2020/04/google-1-1024x576.jpg,mobilesyrup.com,English,Canada
164,https://www.startribune.com/germany-plans-to-toughen-child-abuse-laws/571580262/,https://m.startribune.com/germany-plans-to-toughen-child-abuse-laws/571580262/,Germany plans to toughen child abuse laws,20200701T123000Z,,startribune.com,English,United States
165,https://www.washingtontimes.com/news/2020/jul/1/germany-plans-to-toughen-child-abuse-laws/,https://amp.washingtontimes.com/news/2020/jul/1/germany-plans-to-toughen-child-abuse-laws/,Germany plans to toughen child abuse laws,20200701T124500Z,,washingtontimes.com,English,United States
166,https://www.smh.com.au/national/western-australia/the-hidden-fallout-of-the-pandemic-fears-lockdown-linked-to-jump-in-child-abuse-material-arrests-in-wa-20200703-p558qe.html,https://amp.smh.com.au/national/western-australia/the-hidden-fallout-of-the-pandemic-fears-lockdown-linked-to-jump-in-child-abuse-material-arrests-in-wa-20200703-p558qe.html,The hidden fallout of the pandemic : Fears lockdown linked to jump in child abuse material arrests in WA,20200809T223000Z,https://static.ffx.io/images/$zoom_0.7764%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/t_smh_no_age_social_wm/b04d65029e3d19db023f935fab7aed6a127e2c2f,smh.com.au,English,Australia
167,https://www.birminghammail.co.uk/news/midlands-news/former-conservative-party-campaign-manager-18658395,https://www.birminghammail.co.uk/news/midlands-news/former-conservative-party-campaign-manager-18658395.amp,"Former Conservative Party campaign manager Mark Lerigo , 49 , admits online child sex abuse crimes",20200724T161500Z,https://i2-prod.birminghammail.co.uk/news/midlands-news/article18658458.ece/ALTERNATES/s1200/0_JS215830643.jpg,birminghammail.co.uk,English,United Kingdom
168,https://ktvz.com/news/crime-courts/2020/07/29/portland-man-arrested-in-redmond-pd-underage-sex-sting-operation/,https://ktvz.com/amp/portland-man-arrested-in-redmond-pd-underage-sex-sting-operation,Portland man arrested in Redmond PD underage sex sting operation,20200730T013000Z,https://ktvz.b-cdn.net/2020/07/MORIN-MARTIN-860x484.jpg,ktvz.com,English,United States
169,https://www.sott.net/article/437267-Germany-investigating-30000-suspects-in-pedophile-probe,,"Germany investigating 30 , 000 (!) suspects in pedophile probe -- Society Child -- Sott . net",20200629T183000Z,https://www.sott.net/image/s28/574417/full/53764621_303.jpg,sott.net,English,United States
170,https://www.prweb.com/releases/online_safety_advisory_child_rescue_coalition_finds_increase_in_distribution_of_child_sexual_abuse_material_in_file_sharing_networks_during_covid_19/prweb17151454.htm,,Online Safety Advisory : Child Rescue Coalition Finds Increase In Distribution Of Child Sexual Abuse Material In File Sharing Networks During Covid - 19,20200604T213000Z,http://ww1.prweb.com/prfiles/2020/06/01/17151454/gI_114381_CRC%20CSAM%20May%202020%20COVID%20Graph.png,prweb.com,English,United States
171,https://ph.news.yahoo.com/filipino-children-most-appealing-global-152600302.html,https://ph.news.yahoo.com/amphtml/filipino-children-most-appealing-global-152600302.html,Filipino children most appealing to global online sex predators ( 1st of 2 parts ) ,20200725T170000Z,https://s.yimg.com/uu/api/res/1.2/WR3eKFo6jW_l6eU_fFT5_g--~B/aD01MzM7dz04MDA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/sunstar_ph_3/b21ae40aea0d5371f2a1de7e3bae82b9,ph.news.yahoo.com,English,United States
172,https://www.perthnow.com.au/news/court-justice/wa-teen-accused-of-child-exploitation-ring-links-charged-with-abhorrent-sex-child-abuse-ng-b881597475z,https://www.perthnow.com.au/news/court-justice/wa-teen-accused-of-child-exploitation-ring-links-charged-with-abhorrent-sex-child-abuse-ng-b881597475z.amp,"WA teen accused of child exploitation ring links , charged with  abhorrent  sex child abuse",20200703T014500Z,https://images.s.perthnow.com.au/publication/B881597475Z/1593737236599_GKC2QN2HK.2-2.jpg?imwidth=1024,perthnow.com.au,English,Australia
173,http://www.senate.gov.ph/press_release/2020/0809_marcosi1.asp,,"Press Release - Imee : Investigate TelCos , ISPs for rising cases of child sexual abuse online",20200809T111500Z,,senate.gov.ph,English,Philippines
174,https://www.brisbanetimes.com.au/national/queensland/brisbane-man-21-charged-with-child-abuse-offences-20200717-p55cwj.html,https://amp.brisbanetimes.com.au/national/queensland/brisbane-man-21-charged-with-child-abuse-offences-20200717-p55cwj.html,"Brisbane man , 21 , charged with child abuse offences",20200716T233000Z,https://static.ffx.io/images/$zoom_0.2627%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_189/t_crop_custom/q_86%2Cf_auto/931d8d7db6d72fe0ba68a957294defe832dbf8e0,brisbanetimes.com.au,English,Australia
175,https://www.iltalehti.fi/kotimaa/a/df7c957f-8c78-4705-9515-e0a8b32df196,,Mies vangittu epäiltynä lasten seksuaalisesta hyväksikäytöstä ja seksuaalipalvelujen ostamisesta nuorelta,20200803T131500Z,"https://img.ilcdn.fi/PQn5XzoxHYR3HIa5Aa3LYXcmuAM=/1200x630/top/filters:watermark(https://assets.ilcdn.fi/ilsome_v2.jpg,25,0,0)/img-s3.ilcdn.fi/fd3aa6df70491f3358d1b6d7bc08addcd0fa585d2bf1e78f9896e171cc26ecf3.jpeg",iltalehti.fi,Finnish,Finland
176,https://www.eveningtelegraph.co.uk/2020/06/29/online-abuse-inquiries-have-helped-protect-180-children-police-say/,https://www.eveningtelegraph.co.uk/2020/06/29/online-abuse-inquiries-have-helped-protect-180-children-police-say/amp/,"Online abuse inquiries have helped protect 180 children , police say",20200629T171500Z,https://wpcluster.dctdigital.com/eveningtelegraph/wp-content/uploads/sites/54/2020/06/2.53539269-scaled.jpg,eveningtelegraph.co.uk,English,United Kingdom
177,https://www.thetoc.gr/diethni/article/sok-sti-germania-terastio-kukloma-sexoualikis-kakopoiisis-paidion---pano-apo-30000-ixni-draston-sto-diadiktuo/,,Σοκ στη Γερμανία : Τεράστιο κύκλωμα σεξουαλικής κακοποίησης παιδιών,20200701T110000Z,https://files.thetoc.gr/Content/ImagesDatabase/fbc/1200x630/crop/both/9b/9b1f02b33f6d4c948bcfdcae3824585e.JPG,thetoc.gr,Greek,Greece
178,https://www.reuters.com/article/us-health-coronavirus-europe-tech-analys/calls-for-cooperation-as-online-child-sex-abuse-soars-in-europe-idUSKBN23P0K6,https://mobile.reuters.com/article/amp/idUSKBN23P0K6,Calls for cooperation as online child sex abuse soars in Europe,20200618T091500Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States
179,https://www.news.com.au/national/crime/coronavirus-lockdown-sparks-rise-in-people-accessing-child-abuse-content/news-story/c34cdf794b52fd181e0aafda297c81bb,https://amp.news.com.au/national/crime/coronavirus-lockdown-sparks-rise-in-people-accessing-child-abuse-content/news-story/c34cdf794b52fd181e0aafda297c81bb,Coronavirus lockdown sparks rise in people accessing child abuse content,20200808T223000Z,https://cdn.newsapi.com.au/image/v1/cedd2dd674acbd5552d71af48349bbb3,news.com.au,English,Australia
180,https://newsinfo.inquirer.net/1319031/25-year-old-woman-in-cebu-gets-17-years-for-child-sexual-abuse,https://newsinfo.inquirer.net/1319031/25-year-old-woman-in-cebu-gets-17-years-for-child-sexual-abuse/amp,25 - year - old woman in Cebu gets 17 years for child sexual abuse,20200809T071500Z,https://newsinfo.inquirer.net/files/2018/11/30717816_S.jpg,newsinfo.inquirer.net,English,Philippines
181,https://www.dnevnik.si/1042934039/kronika/v-franciji-aretirali-mednarodno-iskanega-domnevnega-pedofila,,V Franciji aretirali mednarodno iskanega domnevnega pedofila,20200713T181500Z,https://www.dnevnik.si/i/orig/2020/07/13/1265571.jpg,dnevnik.si,Slovenian,Slovenia
182,https://www.theaustralian.com.au/nation/police-bust-horrific-child-sex-abuse-ring-spread-across-five-states/news-story/0a6932c8799d2f8bdf73930509cd503d?nk=791590f04fe9aae2014310c0c716743c-1595011695,https://amp.theaustralian.com.au/nation/police-bust-horrific-child-sex-abuse-ring-spread-across-five-states/news-story/0a6932c8799d2f8bdf73930509cd503d,Police bust  horrific  child sex abuse ring spread across five states,20200717T190000Z,https://cdn.newsapi.com.au/image/v1/c567741ac944c41ab5ffab4175ebb543,theaustralian.com.au,English,Australia
183,https://www.theaustralian.com.au/nation/police-bust-horrific-child-sex-abuse-ring-spread-across-five-states/news-story/0a6932c8799d2f8bdf73930509cd503d?nk=161cc6ae0a7167f80a5bf367e162d41b-1595091781,https://amp.theaustralian.com.au/nation/police-bust-horrific-child-sex-abuse-ring-spread-across-five-states/news-story/0a6932c8799d2f8bdf73930509cd503d,Police bust  horrific  child sex abuse ring spread across five states,20200718T171500Z,https://cdn.newsapi.com.au/image/v1/c567741ac944c41ab5ffab4175ebb543,theaustralian.com.au,English,Australia
184,https://www.theaustralian.com.au/nation/police-bust-horrific-child-sex-abuse-ring-spread-across-five-states/news-story/0a6932c8799d2f8bdf73930509cd503d?nk=ab64802585c0890e7fcf41e303b9706b-1595097164,https://amp.theaustralian.com.au/nation/police-bust-horrific-child-sex-abuse-ring-spread-across-five-states/news-story/0a6932c8799d2f8bdf73930509cd503d,Police bust  horrific  child sex abuse ring spread across five states,20200718T184500Z,https://cdn.newsapi.com.au/image/v1/c567741ac944c41ab5ffab4175ebb543,theaustralian.com.au,English,Australia
185,https://www.heraldsun.com.au/breaking-news/australian-federal-police-charge-21yo-brisbane-man-with-child-abuse-offences/news-story/b93e57d52aacd188fad6bbccfa4fe14e?nk=242e0f96cbd95a990c0a7f72183b0613-1594957853,https://amp.heraldsun.com.au/breaking-news/australian-federal-police-charge-21yo-brisbane-man-with-child-abuse-offences/news-story/b93e57d52aacd188fad6bbccfa4fe14e,AFP charges 21yo Brisbane man with child abuse offences,20200717T051500Z,https://cdn.newsapi.com.au/image/v1/481f2be43205fd491ebffcc9296a6b3c,heraldsun.com.au,English,Australia
186,https://www.brisbanetimes.com.au/national/western-australia/the-hidden-fallout-of-the-pandemic-fears-lockdown-linked-to-jump-in-child-abuse-material-arrests-in-wa-20200703-p558qe.html,https://amp.brisbanetimes.com.au/national/western-australia/the-hidden-fallout-of-the-pandemic-fears-lockdown-linked-to-jump-in-child-abuse-material-arrests-in-wa-20200703-p558qe.html,The hidden fallout of the pandemic : Fears lockdown linked to jump in child abuse material arrests in WA,20200809T223000Z,https://static.ffx.io/images/$zoom_0.7764%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/t_brisbanetimes_no_age_social_wm/b04d65029e3d19db023f935fab7aed6a127e2c2f,brisbanetimes.com.au,English,Australia
187,https://gazette.com/ap/international/germany-plans-to-toughen-child-abuse-laws/article_29dafad8-8e22-536a-a694-934ec71b9a2a.html,https://gazette.com/ap/international/germany-plans-to-toughen-child-abuse-laws/article_29dafad8-8e22-536a-a694-934ec71b9a2a.amp.html,Germany plans to toughen child abuse laws,20200701T173000Z,https://bloximages.newyork1.vip.townnews.com/gazette.com/content/tncms/assets/v3/editorial/8/21/821f2577-8c9e-5292-a51e-8af9c6bd0e88/5efc90252883a.image.jpg,gazette.com,English,United States
188,https://ph.news.yahoo.com/woman-sentenced-17-years-online-101500975.html,https://ph.news.yahoo.com/amphtml/woman-sentenced-17-years-online-101500975.html,Woman sentenced to 17 years for online sexual exploitation of children,20200730T110000Z,https://s.yimg.com/uu/api/res/1.2/cGFuBPz_.dbibhHDWznxIg--~B/aD00NzA7dz03MDA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/sunstar_ph_3/4fd76ad03387e4d3d7ce1e99af13bd9a,ph.news.yahoo.com,English,United States
189,https://www.680news.com/2020/07/01/germany-plans-to-toughen-child-abuse-laws/,https://www.680news.com/2020/07/01/germany-plans-to-toughen-child-abuse-laws/amp/,Germany plans to toughen child abuse laws,20200701T120000Z,,680news.com,English,Canada
190,http://www.baltimoresun.com/maryland/carroll/news/crime/cc-jury-trials-set-20200803-ewh7i4htwfejnlrvvmhngsihpa-story.html,https://www.baltimoresun.com/maryland/carroll/news/crime/cc-jury-trials-set-20200803-ewh7i4htwfejnlrvvmhngsihpa-story.html?outputType=amp,Trials set for 3 Carroll County court cases involving child abuse,20200803T093000Z,https://www.baltimoresun.com/resizer/0bdRPqYTUGexbiMYvIDQG5G4nH4=/1200x0/left/top/cloudfront-us-east-1.images.arcpublishing.com/tronc/Y3B2ZFHL3ZCGXPZZD3PCZQ6NIY.jpg,baltimoresun.com,English,United States
191,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002661792&PAGE_CD=N0002&BLCK_NO=&CMPT_CD=M0147,http://m.ohmynews.com/NWS_Web/Mobile/amp.aspx?CNTN_CD=A0002661792,울산시가  아동학대 신고해 달라  며 호소 나선 이유,20200727T051500Z,http://ojsfile.ohmynews.com/STD_IMG_FILE/2020/0727/IE002670799_STD.jpeg,ohmynews.com,Korean,South Korea
192,https://in.reuters.com/article/technology-children-encryption/battling-anti-encryption-drive-tech-companies-pledge-new-child-abuse-disclosures-idINKBN23I1AR,https://in.mobile.reuters.com/article/amp/idINKBN23I1AR,"Battling anti - encryption drive , tech companies pledge new child abuse disclosures",20200611T094500Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,in.reuters.com,English,United States
193,https://www.dailymail.co.uk/news/article-8485741/Western-Australian-teenager-charged-208-child-abuse-offences-five-boys-three-11.html,https://www.dailymail.co.uk/news/article-8485741/amp/Western-Australian-teenager-charged-208-child-abuse-offences-five-boys-three-11.html,Western Australian teenager charged with 208 child abuse offences of five boys between three and 11,20200703T023000Z,https://i.dailymail.co.uk/1s/2020/07/03/02/30337706-0-image-a-8_1593740683981.jpg,dailymail.co.uk,English,United Kingdom
194,https://www.nbcnews.com/tech/security/battling-anti-encryption-drive-tech-companies-pledge-new-child-abuse-n1229781,https://www.nbcnews.com/news/amp/ncna1229781,"Battling anti - encryption drive , tech companies pledge new child abuse disclosures",20200611T121500Z,https://media4.s-nbcnews.com/j/newscms/2020_24/3387086/200611-facebook-al-0749_153580546adae3fc2a9e43d2377a4149.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
195,http://dunyanews.tv/en/Technology/549268-Battling-anti-encryption-drive-tech-companies-pledge-new-child-abuse,https://dunyanews.tv/amp/english/549268.php,"Battling anti - encryption drive , tech companies pledge new child abuse disclosures",20200611T183000Z,https://img.dunyanews.tv/news/2020/June/06-11-20/news_big_images/549268_83961043.jpg,dunyanews.tv,English,Pakistan
196,https://www.takvim.com.tr/yasam/2020/07/08/uzmanlardan-3-yasindaki-kuzenine-sigara-icirmeye-calisan-betul-asciya-buyuk-tepki-bunun-adi-cocuk-istismari,https://m.takvim.com.tr/yasam/2020/07/08/uzmanlardan-3-yasindaki-kuzenine-sigara-icirmeye-calisan-betul-asciya-buyuk-tepki-bunun-adi-cocuk-istismari/amp,Uzmanlardan 3 yaşındaki kuzenine sigara içirmeye çalışan Betül Aşçı  ya büyük tepki ! Bunun adı çocuk istismarı,20200708T084500Z,https://itkv.tmgrup.com.tr/2020/07/08/uzmanlardan-3-yasindaki-kuzenine-sigara-icirmeye-calisan-betul-asciya-buyuk-tepki-bunun-adi-cocuk-istismari-1594193632363.jpg,takvim.com.tr,Turkish,Turkey
197,https://www.lmtonline.com/news/article/EU-unveils-plans-to-step-up-fight-against-child-15431469.php,https://www.lmtonline.com/news/amp/EU-unveils-plans-to-step-up-fight-against-child-15431469.php,EU unveils plans to step up fight against child sexual abuse,20200724T143000Z,https://s.hdnux.com/photos/01/13/17/02/19722375/3/rawImage.jpg,lmtonline.com,English,United States
198,https://www.thestar.com.my/news/world/2020/06/11/battling-anti-encryption-drive-tech-companies-pledge-new-child-abuse-disclosures,,"Battling anti - encryption drive , tech companies pledge new child abuse disclosures",20200611T110000Z,https://apicms.thestar.com.my/uploads/images/2020/06/11/715831.JPG,thestar.com.my,English,Malaysia
199,https://www.couriermail.com.au/breaking-news/australian-federal-police-charge-21yo-brisbane-man-with-child-abuse-offences/news-story/b93e57d52aacd188fad6bbccfa4fe14e?nk=68add1e3cc3986fc94d98c15d1ed210b-1594960385,https://amp.couriermail.com.au/breaking-news/australian-federal-police-charge-21yo-brisbane-man-with-child-abuse-offences/news-story/b93e57d52aacd188fad6bbccfa4fe14e,AFP charges 21yo Brisbane man with child abuse offences,20200717T044500Z,https://cdn.newsapi.com.au/image/v1/481f2be43205fd491ebffcc9296a6b3c,couriermail.com.au,English,Australia
200,https://www.couriermail.com.au/breaking-news/australian-federal-police-charge-21yo-brisbane-man-with-child-abuse-offences/news-story/b93e57d52aacd188fad6bbccfa4fe14e?nk=34360099e06a9bcb29f3df671fe4ed36-1594964865,https://amp.couriermail.com.au/breaking-news/australian-federal-police-charge-21yo-brisbane-man-with-child-abuse-offences/news-story/b93e57d52aacd188fad6bbccfa4fe14e,AFP charges 21yo Brisbane man with child abuse offences,20200717T060000Z,https://cdn.newsapi.com.au/image/v1/481f2be43205fd491ebffcc9296a6b3c,couriermail.com.au,English,Australia
201,https://www.euronews.com/2020/06/09/eu-wants-to-step-up-fight-to-protect-children-from-sexual-abuse-online,/amp/2020/06/09/eu-wants-to-step-up-fight-to-protect-children-from-sexual-abuse-online,EU wants to step up fight to protect children from sexual abuse online,20200609T214500Z,https://static.euronews.com/articles/stories/04/73/55/06/1000x563_cmsv2_77f3f98f-b539-5342-afe0-248ae4780239-4735506.jpg,euronews.com,English,United States
202,https://www.sunstar.com.ph/article/1864809/Cebu/Local-News/Filipino-children-most-appealing-to-global-online-sex-predators-(1st-of-2-parts),https://www.sunstar.com.ph/ampArticle/1864809,Filipino children most appealing to global online sex predators ( 1st of 2 parts ) ,20200725T163000Z,https://www.sunstar.com.ph/themes/sunstar/images/no-image-sunstar.png,sunstar.com.ph,English,Philippines
203,https://www.iol.co.za/technology/software-and-internet/facebook-google-and-microsoft-pledge-new-child-abuse-disclosures-49259823,https://www.iol.co.za/amp/technology/software-and-internet/facebook-google-and-microsoft-pledge-new-child-abuse-disclosures-49259823,"Facebook , Google and Microsoft pledge new child abuse disclosures",20200611T131500Z,https://cdn.africannewsagency.com/public/ana/media/web/photoimages_new/2019/05/11/1ebe63a97333c717788d69a0caa4d0d7.jpg,iol.co.za,English,South Africa
204,https://www.news.com.au/national/breaking-news/australian-federal-police-charge-21yo-brisbane-man-with-child-abuse-offences/news-story/b93e57d52aacd188fad6bbccfa4fe14e,https://amp.news.com.au/national/breaking-news/australian-federal-police-charge-21yo-brisbane-man-with-child-abuse-offences/news-story/b93e57d52aacd188fad6bbccfa4fe14e,AFP charge 21yo Brisbane man with child abuse offences,20200717T040000Z,https://cdn.newsapi.com.au/image/v1/960e619475e9bd6b3bbee04f6d314e51,news.com.au,English,Australia
205,http://www.newsnowgr.com/article/1349107/germania-pos-oi-arxes-vrikan-tin-akri-tou-nimatos-sto-diethnes-diktyo-paiderastias-me-30000-ypoptous.html,,Γερμανία : Πώς οι αρχές βρήκαν την άκρη του νήματος στο διεθνές δίκτυο παιδεραστίας με 30 . 000 υπόπτους,20200702T014500Z,http://images.newsnowgreece.com/134/1349107/1.jpg,newsnowgr.com,Greek,Greece
206,http://www.bursadabugun.com/haber/uzmanlardan-tepki-bunun-adi-istismar-1310520.html,http://m.bursadabugun.com/haber/amp-uzmanlardan-tepki-bunun-adi-istismar-1310520.html,Uzmanlardan tepki : Bunun adı istismar,20200708T083000Z,http://images.bursadabugun.com/haber/2020/07/08/1310520-uzmanlardan-tepki-bunun-adi-istismar-5f057482aa251.jpg,bursadabugun.com,Turkish,Turkey
207,https://www.eveningexpress.co.uk/news/scotland/child-abuse-prevention-website-records-huge-increase-in-visitors-during-lockdown/,https://www.eveningexpress.co.uk/news/scotland/child-abuse-prevention-website-records-huge-increase-in-visitors-during-lockdown/amp/,Child abuse prevention website records huge increase in visitors during lockdown,20200603T173000Z,https://wpcluster.dctdigital.com/eveningexpress/wp-content/uploads/sites/54/2020/06/2.50720427-scaled.jpg,eveningexpress.co.uk,English,United Kingdom
208,https://www.scotsman.com/news/opinion/columnists/children-risk-increased-online-sexual-exploitation-andrew-bevan-2867326,https://www.scotsman.com/news/opinion/columnists/children-risk-increased-online-sexual-exploitation-andrew-bevan-2867326?amp,Children at risk of increased online sexual exploitation – Andrew Bevan,20200530T080000Z,https://www.scotsman.com/webimg/RUxNODY2NjE5MDQ=.jpg,scotsman.com,English,United Kingdom
209,http://www.bursahakimiyet.com.tr/haber/uzmanlardan-da-tepki-gecikmedi-bunun-adi-istismar-387830.html,,Uzmanlardan da tepki gecikmedi : Bunun adı istismar,20200708T083000Z,https://cdn.bursahakimiyet.com.tr/haber/2020/07/08/387830-uzmanlardan-da-tepki-gecikmedi-bunun-adi-istismar-5f057bb507af6.jpg,bursahakimiyet.com.tr,Turkish,Turkey
210,https://www.theaustralian.com.au/breaking-news/australian-federal-police-charge-21yo-brisbane-man-with-child-abuse-offences/news-story/b93e57d52aacd188fad6bbccfa4fe14e?nk=39a02f6383e37dcdbf038058d4340d91-1594956705,https://amp.theaustralian.com.au/breaking-news/australian-federal-police-charge-21yo-brisbane-man-with-child-abuse-offences/news-story/b93e57d52aacd188fad6bbccfa4fe14e,AFP charge 21yo Brisbane man with child abuse offences,20200717T034500Z,https://cdn.newsapi.com.au/image/v1/45e5a692705c8ac136cf925c2d7a5764,theaustralian.com.au,English,Australia
211,https://www.washingtonpost.com/politics/courts_law/germany-plans-to-toughen-child-abuse-laws/2020/07/01/a94bec5c-bb8d-11ea-97c1-6cf116ffe26c_story.html,https://www.washingtonpost.com/politics/courts_law/germany-plans-to-toughen-child-abuse-laws/2020/07/01/a94bec5c-bb8d-11ea-97c1-6cf116ffe26c_story.html?outputType=amp,Germany plans to toughen child abuse laws,20200701T114500Z,,washingtonpost.com,English,United States
212,https://www.thecourier.co.uk/fp/news/local/fife/1371032/feature-call-to-tackle-online-safety-risks-as-coronavirus-lockdown-creates-perfect-storm-for-child-sex-abusers/,https://www.thecourier.co.uk/fp/news/local/fife/1371032/feature-call-to-tackle-online-safety-risks-as-coronavirus-lockdown-creates-perfect-storm-for-child-sex-abusers/amp/,FEATURE : Call to tackle online safety risks as coronavirus lockdown creates  perfect storm  for child sex abusers,20200618T100000Z,https://wpcluster.dctdigital.com/thecourier/wp-content/uploads/sites/12/2018/10/kilgraston13467-jp.jpg,thecourier.co.uk,English,United Kingdom
213,https://www.anewsa.com/./detail.php?number=2190042,,"울산시 ,  아동학대 신고  전방위 홍보 활동 결과 ... 전년 동기 대비 22 % 증가",20200802T051500Z,http://www.anewsa.com/news_images/2020/01/30/mark/20200130091310.jpg,anewsa.com,Korean,South Korea
214,https://www.watoday.com.au/national/western-australia/the-hidden-fallout-of-the-pandemic-fears-lockdown-linked-to-jump-in-child-abuse-material-arrests-in-wa-20200703-p558qe.html,https://amp.watoday.com.au/national/western-australia/the-hidden-fallout-of-the-pandemic-fears-lockdown-linked-to-jump-in-child-abuse-material-arrests-in-wa-20200703-p558qe.html,The hidden fallout of the pandemic : Fears lockdown linked to jump in child abuse material arrests in WA,20200810T013000Z,https://static.ffx.io/images/$zoom_0.7764%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/t_watoday_no_age_social_wm/b04d65029e3d19db023f935fab7aed6a127e2c2f,watoday.com.au,English,Australia
